project_id,project_type,state,district,land_area_hectares,affected_families,documentation_completeness,approval_progress,compensation_progress,legal_dispute_count,pending_notifications,ownership_conflict_count,rehabilitation_progress,stakeholder_responsiveness,department_coordination_score,possession_progress,current_stage,days_elapsed,target_duration_days
LA-00048,Industrial,Maharashtra,Nashik,8.98,48,66.62,71.48,58.95,2,6,0,82.81,61.14,73.54,74.67,Valuation,477,504
LA-02188,Railway,Madhya Pradesh,Ujjain,14.63,106,64.8,75.23,14.76,2,2,1,56.14,67.1,57.34,29.0,Rehabilitation,468,540
LA-00607,Industrial,Uttar Pradesh,Kanpur,7.41,55,61.85,58.94,47.01,1,2,2,75.68,53.94,42.4,61.45,Possession,292,515
LA-00304,Irrigation,Madhya Pradesh,Indore,5.0,48,86.46,80.75,78.13,0,1,1,19.34,88.13,29.88,60.76,Rehabilitation,424,521
LA-01121,Highway,Karnataka,Belagavi,11.46,130,55.37,49.51,43.93,5,3,1,100.0,44.81,72.64,55.38,Possession,415,631
LA-02119,Railway,Karnataka,Bengaluru,5.0,89,95.27,97.02,61.56,2,2,2,61.62,73.72,48.98,67.67,Notification,469,569
LA-01336,Irrigation,Uttar Pradesh,Kanpur,8.81,105,71.36,45.01,76.91,2,4,1,88.81,56.55,58.72,63.38,Compensation,616,619
LA-00995,Industrial,Tamil Nadu,Coimbatore,11.57,42,73.49,98.83,50.48,0,4,2,85.47,90.56,94.28,87.07,Notification,264,492
LA-01620,Industrial,Tamil Nadu,Chennai,6.7,111,78.91,68.19,98.26,2,3,2,19.22,68.85,45.45,70.69,Notification,367,631
LA-01672,Highway,Gujarat,Ahmedabad,5.8,45,72.27,69.88,93.0,1,4,0,61.68,24.58,61.34,75.69,Notification,489,462
LA-01825,Power,Uttar Pradesh,Lucknow,5.33,115,77.24,39.52,42.35,1,3,1,41.58,41.32,58.67,32.84,Compensation,537,446
LA-01256,Irrigation,Uttar Pradesh,Varanasi,20.93,123,76.27,84.73,33.6,2,2,2,23.9,83.34,76.41,50.62,Possession,483,571
LA-01073,Irrigation,Maharashtra,Aurangabad,8.9,45,60.74,70.7,48.08,0,2,2,100.0,57.35,87.44,56.86,Notification,491,518
LA-02315,Industrial,Gujarat,Rajkot,5.49,93,100.0,74.08,91.94,2,6,3,88.59,71.99,100.0,86.28,Valuation,357,563
LA-00053,Urban Development,Madhya Pradesh,Jabalpur,14.02,94,87.06,44.92,94.29,1,2,1,78.65,67.49,91.11,82.39,Rehabilitation,391,497
LA-01786,Irrigation,Gujarat,Surat,12.09,10,100.0,53.02,70.62,1,4,0,44.03,74.2,65.84,63.7,Compensation,390,436
LA-00763,Railway,Telangana,Hyderabad,5.0,157,52.07,100.0,61.68,4,4,2,31.26,54.63,100.0,79.15,Compensation,367,636
LA-00597,Power,Tamil Nadu,Chennai,18.82,81,88.59,86.47,20.45,3,4,0,50.08,50.32,72.58,63.49,Valuation,230,588
LA-02296,Highway,Uttar Pradesh,Prayagraj,5.0,141,78.17,77.72,79.12,3,1,4,47.59,57.77,89.8,86.19,Possession,286,504
LA-01070,Railway,Telangana,Karimnagar,5.0,45,91.94,58.37,81.27,1,1,0,58.99,67.66,58.45,71.53,Valuation,204,393
LA-02041,Industrial,Madhya Pradesh,Bhopal,9.08,83,88.23,59.76,61.2,4,2,0,77.88,68.19,66.58,73.81,Rehabilitation,498,552
LA-02270,Railway,Madhya Pradesh,Jabalpur,5.0,122,68.64,62.3,46.95,5,4,3,14.88,61.79,75.87,51.5,Valuation,488,555
LA-00841,Highway,Madhya Pradesh,Ujjain,5.0,54,89.29,74.45,22.18,0,3,2,62.0,96.33,85.32,65.05,Compensation,602,578
LA-01977,Irrigation,Rajasthan,Ajmer,8.51,38,68.41,87.2,74.63,2,1,0,82.14,78.13,74.55,80.19,Compensation,220,421
LA-01367,Railway,Rajasthan,Ajmer,38.76,225,64.73,94.52,61.98,9,0,5,98.49,86.09,61.17,86.88,Compensation,438,730
LA-00009,Railway,Madhya Pradesh,Jabalpur,20.9,56,88.5,94.34,68.98,0,1,0,80.34,71.5,48.1,85.21,Notification,428,573
LA-01889,Power,Gujarat,Ahmedabad,5.0,93,94.32,93.26,55.44,0,5,2,58.45,67.98,70.15,92.95,Rehabilitation,352,591
LA-02482,Urban Development,Gujarat,Rajkot,8.88,118,71.62,70.01,10.04,4,3,1,43.92,71.51,79.74,52.51,Notification,411,573
LA-01852,Industrial,Maharashtra,Pune,5.0,99,81.89,88.28,71.64,2,2,4,58.72,71.73,59.74,68.84,Notification,418,549
LA-01295,Power,Tamil Nadu,Madurai,10.78,104,81.39,54.61,78.8,1,3,2,59.39,42.88,34.72,53.77,Compensation,343,625
LA-00509,Urban Development,Uttar Pradesh,Kanpur,25.36,160,91.22,71.49,64.5,2,2,3,78.33,45.43,92.9,64.11,Valuation,488,701
LA-02477,Power,Telangana,Khammam,17.37,116,100.0,80.37,71.79,3,0,1,52.14,100.0,96.65,70.22,Rehabilitation,409,662
LA-01199,Irrigation,Maharashtra,Aurangabad,7.08,97,77.05,82.26,94.66,5,10,1,63.3,47.63,89.52,81.22,Rehabilitation,392,539
LA-02301,Power,Maharashtra,Nagpur,5.0,41,92.46,83.18,87.88,0,2,1,23.77,90.46,79.38,81.57,Notification,442,582
LA-00575,Industrial,Karnataka,Mysuru,6.11,123,71.34,70.57,73.27,2,2,2,35.63,66.57,87.77,63.88,Rehabilitation,321,566
LA-00814,Power,Madhya Pradesh,Indore,5.0,1,73.51,46.44,44.54,0,2,1,93.04,72.02,35.51,55.0,Valuation,433,436
LA-02490,Power,Maharashtra,Nagpur,11.58,118,100.0,97.23,64.55,3,2,0,82.96,78.88,80.38,88.79,Possession,247,406
LA-00290,Power,Karnataka,Mangaluru,11.97,183,67.9,43.2,59.23,5,2,1,100.0,85.9,82.35,48.88,Rehabilitation,479,644
LA-02430,Highway,Madhya Pradesh,Gwalior,17.01,57,71.97,87.76,36.72,0,0,1,79.03,60.68,57.4,59.64,Valuation,361,453
LA-00767,Power,Telangana,Karimnagar,7.37,100,66.24,58.0,80.01,0,0,3,36.81,71.04,94.93,69.27,Rehabilitation,328,491
LA-00571,Railway,Gujarat,Rajkot,11.74,105,100.0,56.7,32.52,1,2,2,58.32,45.27,74.17,53.56,Rehabilitation,620,589
LA-02042,Urban Development,Maharashtra,Nagpur,12.78,18,96.61,39.14,49.4,1,0,0,91.36,45.41,68.94,64.39,Rehabilitation,546,516
LA-00968,Highway,Rajasthan,Jaipur,23.0,25,80.67,60.85,35.39,0,2,0,67.14,63.74,73.32,51.88,Compensation,554,550
LA-01467,Railway,Gujarat,Rajkot,6.47,109,100.0,65.42,41.01,4,3,0,60.86,81.9,100.0,69.12,Rehabilitation,361,493
LA-01559,Highway,Tamil Nadu,Salem,9.79,8,50.7,71.22,58.75,0,4,1,52.37,69.65,37.9,51.33,Notification,574,463
LA-01327,Urban Development,Madhya Pradesh,Indore,5.0,123,94.9,46.13,52.31,4,3,3,100.0,47.37,69.54,58.75,Possession,349,518
LA-02349,Irrigation,Telangana,Karimnagar,5.76,97,81.46,85.06,78.16,3,0,1,65.93,74.27,60.38,81.52,Valuation,449,538
LA-00701,Railway,Rajasthan,Ajmer,29.92,149,69.45,73.39,14.35,2,4,1,75.3,35.29,94.41,66.95,Notification,423,545
LA-01864,Railway,Gujarat,Ahmedabad,16.83,195,87.24,61.72,56.31,4,3,7,100.0,74.14,80.5,64.33,Valuation,522,605
LA-00876,Urban Development,Madhya Pradesh,Jabalpur,14.2,72,59.51,90.4,74.66,1,4,2,76.21,85.77,92.27,84.47,Rehabilitation,239,444
LA-02218,Urban Development,Madhya Pradesh,Ujjain,7.06,145,80.01,60.49,62.06,3,2,1,63.78,11.11,73.31,63.45,Compensation,459,602
LA-02326,Highway,Uttar Pradesh,Lucknow,5.0,70,91.18,44.51,95.29,1,1,1,91.15,36.51,44.12,71.6,Valuation,335,534
LA-01056,Highway,Rajasthan,Jaipur,12.71,105,63.9,90.43,86.26,7,3,1,51.5,100.0,55.23,59.78,Valuation,508,660
LA-00840,Railway,Rajasthan,Jaipur,9.48,109,74.81,97.35,58.27,3,3,2,52.73,81.21,90.18,71.78,Rehabilitation,309,542
LA-01069,Irrigation,Karnataka,Bengaluru,5.0,50,77.51,66.77,57.85,1,3,2,51.55,30.42,73.19,83.19,Possession,465,568
LA-01280,Highway,Tamil Nadu,Madurai,5.0,138,85.4,60.84,56.6,3,1,2,30.53,66.75,86.26,64.01,Possession,618,688
LA-00800,Power,Gujarat,Surat,7.62,95,86.85,98.0,50.19,3,4,1,24.28,72.0,94.67,57.05,Rehabilitation,614,655
LA-02492,Power,Telangana,Hyderabad,5.0,79,74.02,59.91,73.29,1,7,1,81.46,17.24,85.7,83.4,Compensation,318,541
LA-00387,Power,Uttar Pradesh,Varanasi,18.12,127,94.59,70.18,32.86,2,1,5,83.47,98.1,84.07,78.66,Possession,286,524
LA-00251,Power,Uttar Pradesh,Varanasi,5.0,51,58.47,75.12,94.11,1,2,0,36.02,77.2,74.08,66.0,Rehabilitation,390,408
LA-00931,Highway,Madhya Pradesh,Bhopal,5.0,118,67.94,69.86,56.91,4,3,3,28.5,54.46,42.7,71.92,Compensation,330,506
LA-02411,Highway,Telangana,Karimnagar,9.92,116,96.14,27.52,87.43,1,3,4,31.19,64.02,76.5,67.56,Notification,388,459
LA-00260,Railway,Maharashtra,Aurangabad,15.36,11,68.46,63.41,100.0,0,6,1,53.4,23.98,40.62,62.98,Notification,247,360
LA-02216,Railway,Rajasthan,Jaipur,5.0,100,58.34,73.15,69.2,2,1,0,83.97,57.66,100.0,74.66,Possession,388,558
LA-02376,Power,Tamil Nadu,Chennai,10.99,130,82.73,52.16,79.26,4,2,0,83.47,54.13,66.21,78.27,Rehabilitation,386,593
LA-02295,Urban Development,Tamil Nadu,Coimbatore,8.76,79,81.84,83.27,100.0,1,2,1,75.66,57.55,60.95,80.53,Possession,328,378
LA-02473,Industrial,Karnataka,Mysuru,13.4,134,62.24,67.13,65.69,3,3,1,86.09,64.05,31.19,72.38,Compensation,332,577
LA-00753,Irrigation,Gujarat,Vadodara,10.51,75,77.57,54.29,31.8,2,2,3,73.52,89.38,57.18,52.78,Possession,453,559
LA-01951,Railway,Maharashtra,Nagpur,13.15,175,69.7,84.66,95.53,6,2,2,93.75,56.55,54.6,91.02,Compensation,569,624
LA-02471,Railway,Maharashtra,Pune,8.85,164,52.14,47.11,69.09,1,1,5,87.05,67.31,38.51,58.08,Rehabilitation,518,512
LA-00275,Power,Karnataka,Bengaluru,21.47,121,72.57,80.86,65.65,3,4,2,91.65,65.87,40.85,68.47,Rehabilitation,415,621
LA-01174,Railway,Karnataka,Bengaluru,5.0,149,89.84,100.0,67.34,7,2,2,78.32,92.49,59.76,85.95,Notification,477,688
LA-01842,Industrial,Tamil Nadu,Coimbatore,54.65,132,50.57,75.84,71.74,3,1,0,95.91,67.57,73.16,73.14,Notification,518,642
LA-00037,Urban Development,Maharashtra,Nagpur,41.44,149,67.41,61.64,35.65,1,2,4,62.42,100.0,98.27,52.29,Possession,473,599
LA-02018,Railway,Karnataka,Mangaluru,7.97,53,64.12,59.7,75.3,1,6,0,84.48,62.47,50.96,74.79,Possession,414,425
LA-02324,Urban Development,Uttar Pradesh,Agra,9.36,1,93.25,60.19,64.61,0,1,0,43.43,41.69,66.41,61.72,Notification,270,370
LA-01499,Highway,Rajasthan,Kota,5.0,127,89.66,69.86,47.77,1,7,6,46.05,62.78,85.09,75.22,Possession,302,493
LA-01012,Power,Rajasthan,Jaipur,7.34,80,76.01,54.13,58.86,4,3,1,19.61,78.42,68.48,50.58,Rehabilitation,394,519
LA-01506,Urban Development,Uttar Pradesh,Kanpur,5.0,34,84.76,94.7,20.14,1,2,1,50.13,28.81,70.53,73.0,Valuation,283,498
LA-01738,Highway,Karnataka,Mysuru,5.0,82,70.07,90.31,76.18,1,0,2,41.35,64.2,51.64,83.32,Notification,461,486
LA-00486,Irrigation,Madhya Pradesh,Jabalpur,5.0,34,70.1,79.62,42.27,0,0,1,35.23,70.75,71.65,53.76,Possession,443,486
LA-01458,Power,Rajasthan,Jaipur,32.68,192,48.32,93.51,41.32,5,5,5,33.54,100.0,46.13,57.45,Rehabilitation,468,685
LA-01045,Urban Development,Maharashtra,Pune,11.52,24,71.88,91.04,66.9,1,2,0,19.23,100.0,61.74,68.57,Compensation,212,368
LA-00112,Industrial,Maharashtra,Aurangabad,10.7,35,57.63,87.27,76.75,4,2,1,48.95,45.29,78.65,68.07,Possession,423,569
LA-00185,Industrial,Madhya Pradesh,Jabalpur,6.19,44,69.44,68.11,61.05,0,1,1,69.89,60.0,74.85,67.11,Possession,295,486
LA-00223,Highway,Rajasthan,Udaipur,5.64,69,90.33,72.73,91.01,3,2,1,59.72,67.84,72.85,76.7,Possession,451,608
LA-00490,Urban Development,Rajasthan,Jodhpur,5.66,96,85.38,54.94,39.3,2,0,0,100.0,58.32,72.25,62.81,Possession,442,523
LA-00441,Highway,Uttar Pradesh,Lucknow,22.21,78,100.0,100.0,61.12,2,6,1,46.14,70.14,61.0,71.68,Compensation,487,596
LA-02286,Industrial,Tamil Nadu,Salem,11.42,95,74.58,100.0,43.72,1,3,2,56.5,77.84,73.7,75.39,Possession,255,473
LA-00069,Railway,Madhya Pradesh,Jabalpur,7.3,104,80.03,50.54,90.32,0,1,2,56.2,40.56,40.96,78.08,Valuation,268,490
LA-01949,Railway,Maharashtra,Thane,7.82,111,82.64,58.59,59.89,3,3,2,88.31,93.44,56.0,65.22,Possession,500,516
LA-00122,Industrial,Tamil Nadu,Salem,5.0,1,87.06,90.98,53.73,2,4,0,43.97,88.11,73.15,93.37,Rehabilitation,268,506
LA-00378,Highway,Karnataka,Belagavi,5.9,140,82.99,84.6,94.62,2,5,4,60.53,74.34,96.42,85.28,Rehabilitation,289,704
LA-00246,Urban Development,Uttar Pradesh,Kanpur,5.0,82,81.85,76.13,64.07,1,3,4,43.37,66.91,76.02,80.26,Rehabilitation,306,446
LA-00157,Irrigation,Telangana,Nizamabad,27.05,190,64.86,70.01,68.32,4,4,4,40.85,50.38,57.18,71.93,Notification,476,706
LA-01468,Industrial,Karnataka,Belagavi,6.31,113,35.65,86.59,64.2,2,4,3,53.69,65.54,78.72,73.05,Compensation,520,492
LA-00177,Urban Development,Telangana,Nizamabad,19.19,36,90.43,81.81,60.87,1,4,0,68.13,69.46,67.3,82.13,Notification,219,493
LA-01571,Industrial,Gujarat,Ahmedabad,10.19,169,66.12,73.98,67.27,5,3,1,99.98,51.77,80.07,65.84,Rehabilitation,415,665
LA-00453,Power,Karnataka,Hubballi,5.16,57,79.64,37.71,32.2,1,5,0,68.69,66.85,59.68,55.19,Rehabilitation,434,536
LA-00235,Irrigation,Uttar Pradesh,Varanasi,5.0,79,89.66,67.17,89.66,1,2,0,72.74,15.5,100.0,87.3,Notification,424,513
LA-02140,Power,Telangana,Warangal,9.58,130,94.79,42.01,79.59,4,0,1,67.03,68.19,36.94,69.48,Valuation,342,578
LA-02330,Urban Development,Gujarat,Surat,8.68,11,85.58,100.0,68.54,0,3,1,68.22,67.14,90.3,90.86,Compensation,284,430
LA-00527,Urban Development,Uttar Pradesh,Prayagraj,5.0,38,66.26,58.07,24.03,1,1,0,78.96,67.0,96.49,59.4,Compensation,275,438
LA-01177,Irrigation,Uttar Pradesh,Kanpur,13.71,116,86.11,13.24,60.1,0,3,3,75.11,90.53,43.24,50.56,Compensation,409,450
LA-01833,Industrial,Rajasthan,Kota,5.0,1,70.21,100.0,58.57,1,1,0,25.2,40.95,100.0,75.76,Valuation,460,558
LA-00439,Irrigation,Tamil Nadu,Coimbatore,5.0,1,73.19,69.0,59.18,1,2,0,65.83,79.89,64.91,62.68,Rehabilitation,397,500
LA-01444,Highway,Karnataka,Mysuru,7.03,57,91.01,72.02,100.0,0,2,1,62.35,37.44,100.0,84.97,Possession,326,543
LA-01962,Power,Maharashtra,Thane,8.43,162,82.5,51.25,91.76,5,1,4,75.39,77.51,61.55,62.84,Valuation,397,696
LA-00817,Highway,Gujarat,Surat,5.48,93,100.0,36.65,32.8,1,1,2,58.0,52.37,72.58,62.19,Notification,302,530
LA-00991,Industrial,Maharashtra,Nagpur,6.59,30,66.37,51.46,35.25,1,1,0,92.78,71.07,59.69,51.47,Compensation,557,550
LA-02234,Highway,Uttar Pradesh,Lucknow,5.0,132,62.15,66.86,73.26,0,2,6,61.61,49.5,77.0,70.52,Rehabilitation,488,514
LA-00725,Industrial,Rajasthan,Jodhpur,5.0,72,71.81,44.67,20.57,1,2,0,43.94,68.43,91.25,42.56,Rehabilitation,398,542
LA-01788,Railway,Karnataka,Mysuru,6.88,99,79.23,78.2,68.97,3,2,2,79.39,48.5,83.59,72.94,Valuation,385,562
LA-02303,Highway,Maharashtra,Pune,9.39,112,83.07,88.83,89.78,3,2,5,43.32,57.47,31.45,66.16,Compensation,436,647
LA-01071,Highway,Uttar Pradesh,Varanasi,5.0,94,62.38,56.43,18.92,2,3,1,100.0,38.1,49.51,55.46,Possession,256,457
LA-00728,Power,Madhya Pradesh,Bhopal,24.51,140,52.21,82.02,100.0,3,2,2,54.89,62.87,53.21,69.53,Compensation,358,559
LA-02466,Railway,Rajasthan,Ajmer,5.0,62,67.35,75.79,72.26,2,0,1,58.82,79.38,69.24,61.94,Possession,458,464
LA-01248,Industrial,Madhya Pradesh,Ujjain,7.0,45,58.04,40.48,56.12,1,1,0,84.14,71.17,84.54,58.49,Notification,507,600
LA-01065,Industrial,Tamil Nadu,Salem,12.27,27,93.71,43.99,78.05,0,3,0,44.44,71.07,48.41,55.22,Valuation,172,429
LA-01178,Industrial,Madhya Pradesh,Ujjain,5.32,96,87.3,64.17,77.69,2,4,2,55.49,83.91,81.26,66.91,Compensation,621,683
LA-00578,Industrial,Rajasthan,Udaipur,5.0,110,92.3,81.49,53.06,0,2,2,77.15,74.18,85.03,63.67,Possession,420,572
LA-01489,Urban Development,Gujarat,Kutch,5.0,121,78.17,58.82,99.21,3,4,1,58.35,38.53,47.89,62.22,Valuation,254,532
LA-01795,Urban Development,Karnataka,Bengaluru,7.23,125,52.42,79.53,24.92,3,2,1,66.4,55.83,75.09,61.77,Notification,393,484
LA-01810,Irrigation,Gujarat,Rajkot,21.13,99,51.67,76.07,91.99,3,4,3,48.37,87.54,54.17,80.34,Compensation,315,569
LA-02436,Highway,Rajasthan,Udaipur,5.0,1,45.33,53.88,31.23,0,3,1,100.0,51.95,70.93,66.27,Notification,491,546
LA-00867,Industrial,Tamil Nadu,Chennai,25.66,113,98.97,75.71,60.03,5,9,0,34.98,86.84,88.44,66.86,Possession,335,617
LA-00216,Railway,Maharashtra,Pune,24.47,77,69.75,72.48,50.23,2,2,3,62.3,56.13,50.97,65.68,Valuation,327,484
LA-00731,Railway,Uttar Pradesh,Lucknow,21.0,28,70.82,60.19,64.25,0,2,0,29.68,82.34,35.94,53.66,Compensation,371,587
LA-01553,Industrial,Gujarat,Vadodara,8.59,79,66.97,80.8,59.78,6,4,0,63.38,53.38,82.19,62.72,Possession,494,587
LA-01500,Power,Rajasthan,Jodhpur,32.3,108,88.01,100.0,70.68,4,2,3,27.44,64.26,58.93,61.31,Valuation,453,585
LA-00735,Industrial,Rajasthan,Kota,44.94,131,68.64,100.0,73.1,4,3,0,83.76,64.51,56.94,81.19,Possession,454,629
LA-00559,Railway,Gujarat,Surat,32.8,114,96.69,62.97,90.07,3,4,3,85.48,85.85,47.0,72.07,Rehabilitation,506,610
LA-01639,Railway,Gujarat,Rajkot,10.49,115,48.96,75.64,46.54,1,3,3,69.52,58.09,65.1,77.66,Notification,401,553
LA-00783,Power,Maharashtra,Pune,7.59,71,80.49,81.83,78.7,3,1,2,86.26,87.64,63.84,100.0,Notification,332,610
LA-01950,Highway,Karnataka,Belagavi,5.0,40,100.0,66.39,40.96,1,1,1,54.83,74.99,42.84,58.61,Notification,299,458
LA-00428,Highway,Maharashtra,Aurangabad,5.8,133,98.19,53.68,38.62,2,2,8,71.92,80.7,100.0,72.43,Possession,416,471
LA-00451,Industrial,Rajasthan,Ajmer,5.06,15,100.0,70.7,100.0,0,2,1,62.22,62.35,62.39,75.44,Compensation,402,438
LA-02483,Urban Development,Madhya Pradesh,Gwalior,6.59,161,79.36,86.44,72.62,3,5,0,48.32,73.71,73.8,70.65,Rehabilitation,475,717
LA-00474,Power,Rajasthan,Kota,17.41,96,57.44,85.15,45.57,2,0,3,0.66,83.63,65.17,56.3,Possession,528,624
LA-02180,Urban Development,Telangana,Hyderabad,9.94,49,85.16,39.4,40.4,1,2,2,73.5,66.59,80.67,57.86,Compensation,557,600
LA-01519,Industrial,Maharashtra,Nagpur,5.0,128,84.11,65.42,62.28,1,4,0,66.19,64.77,55.73,66.73,Rehabilitation,434,529
LA-01225,Power,Tamil Nadu,Salem,5.0,75,78.61,68.96,57.16,3,3,0,52.17,71.34,61.6,55.41,Compensation,331,540
LA-00192,Power,Karnataka,Bengaluru,5.0,43,100.0,70.99,80.91,0,3,0,45.4,75.26,76.26,75.96,Valuation,355,495
LA-02457,Highway,Maharashtra,Thane,11.75,56,74.38,80.94,73.83,3,2,0,25.9,49.26,77.87,77.71,Compensation,337,591
LA-01821,Urban Development,Uttar Pradesh,Lucknow,6.36,109,66.26,81.77,65.97,4,5,2,42.77,69.07,65.69,79.36,Compensation,453,577
LA-00790,Railway,Telangana,Warangal,28.79,141,80.63,75.79,89.12,3,3,1,42.26,63.6,53.87,74.37,Valuation,182,540
LA-01407,Irrigation,Tamil Nadu,Tiruchirappalli,6.21,88,71.29,57.68,59.68,3,3,1,100.0,80.69,95.84,67.14,Valuation,189,508
LA-00787,Industrial,Rajasthan,Udaipur,5.01,71,66.62,39.32,100.0,1,3,2,27.28,38.95,55.47,69.32,Notification,290,519
LA-01290,Railway,Telangana,Karimnagar,8.14,103,36.29,47.7,65.04,0,3,2,54.14,61.45,81.56,57.29,Valuation,392,506
LA-02159,Industrial,Tamil Nadu,Tiruchirappalli,14.36,109,89.13,70.79,35.85,3,2,4,41.81,60.52,80.94,57.83,Notification,396,541
LA-01428,Power,Madhya Pradesh,Bhopal,5.0,9,71.04,69.72,100.0,0,3,0,43.97,88.54,32.56,72.21,Notification,388,420
LA-01158,Irrigation,Madhya Pradesh,Indore,5.0,7,59.09,59.37,73.18,1,2,0,54.67,58.19,31.17,60.45,Valuation,399,512
LA-00426,Railway,Karnataka,Bengaluru,11.39,98,85.99,96.92,46.57,2,2,4,63.95,63.5,63.25,82.73,Notification,373,487
LA-00013,Urban Development,Karnataka,Mangaluru,5.0,85,78.77,56.97,100.0,3,3,0,75.21,52.56,99.9,79.65,Compensation,372,518
LA-01556,Highway,Rajasthan,Jodhpur,5.0,151,83.57,59.5,26.69,5,3,2,58.65,87.7,62.57,40.59,Notification,520,496
LA-01651,Irrigation,Maharashtra,Nagpur,8.79,92,74.22,88.1,65.29,1,2,1,48.33,27.87,82.28,72.03,Possession,203,486
LA-01694,Highway,Gujarat,Surat,5.2,96,59.43,100.0,57.92,2,2,0,48.5,78.57,84.93,70.84,Rehabilitation,236,545
LA-00545,Industrial,Tamil Nadu,Tiruchirappalli,14.71,1,100.0,100.0,58.26,0,1,1,60.23,69.52,38.16,75.94,Compensation,434,434
LA-01822,Urban Development,Karnataka,Belagavi,6.89,19,100.0,52.77,82.79,1,5,0,39.26,80.37,51.37,57.86,Possession,337,552
LA-01294,Irrigation,Uttar Pradesh,Lucknow,5.0,218,73.56,67.56,77.6,5,3,7,83.45,71.4,78.64,78.7,Rehabilitation,483,635
LA-00936,Highway,Karnataka,Belagavi,12.65,63,45.78,78.25,75.44,1,1,0,49.0,82.13,91.36,80.88,Rehabilitation,343,484
LA-00464,Urban Development,Tamil Nadu,Salem,8.03,74,55.83,66.01,65.38,1,3,0,49.35,36.71,50.52,56.76,Compensation,341,593
LA-00477,Urban Development,Tamil Nadu,Salem,16.77,142,61.02,45.55,39.65,2,1,2,92.03,51.44,82.34,53.48,Possession,505,549
LA-00160,Highway,Madhya Pradesh,Bhopal,18.35,50,83.55,100.0,79.46,2,2,0,84.86,84.39,100.0,80.98,Notification,363,497
LA-00528,Industrial,Gujarat,Rajkot,9.26,93,81.64,67.2,78.29,2,2,1,93.53,74.61,73.62,74.84,Compensation,395,465
LA-00234,Railway,Karnataka,Mangaluru,18.65,85,74.87,53.09,63.69,2,4,0,58.5,72.82,70.91,74.94,Valuation,293,486
LA-02467,Power,Gujarat,Surat,14.59,77,82.33,79.85,59.94,1,4,3,82.83,68.51,71.45,71.35,Rehabilitation,361,506
LA-00749,Highway,Karnataka,Mysuru,5.58,164,97.07,39.25,62.78,2,2,1,68.71,50.32,66.04,49.36,Possession,222,577
LA-02117,Railway,Telangana,Karimnagar,5.0,181,74.53,93.43,69.75,3,2,5,70.94,94.98,50.92,77.21,Valuation,436,552
LA-01130,Power,Madhya Pradesh,Indore,8.11,88,100.0,80.79,35.18,3,4,3,44.17,68.21,91.59,72.88,Compensation,533,543
LA-01632,Urban Development,Gujarat,Rajkot,7.39,81,71.47,73.66,89.88,0,4,0,88.06,75.84,46.54,69.82,Possession,333,616
LA-02225,Industrial,Uttar Pradesh,Agra,5.79,91,23.59,100.0,59.91,4,6,1,64.38,44.39,89.57,62.12,Notification,339,456
LA-02169,Industrial,Rajasthan,Udaipur,5.0,155,86.06,81.7,61.71,0,2,1,32.33,62.68,37.96,62.4,Notification,466,525
LA-02019,Railway,Gujarat,Kutch,5.05,137,90.63,68.82,100.0,0,4,5,83.51,66.14,74.34,90.62,Possession,535,614
LA-00981,Irrigation,Telangana,Khammam,5.73,147,60.75,93.61,66.69,3,1,3,88.97,99.05,74.42,67.73,Notification,112,442
LA-00847,Power,Tamil Nadu,Salem,5.0,140,94.72,61.19,44.68,2,3,2,100.0,88.92,100.0,88.97,Notification,342,615
LA-01157,Railway,Rajasthan,Jodhpur,5.0,58,100.0,67.32,64.04,0,2,2,72.23,100.0,78.84,70.77,Possession,545,574
LA-01188,Highway,Tamil Nadu,Chennai,5.0,39,89.36,64.88,88.85,3,1,0,65.31,38.51,42.05,63.39,Possession,489,592
LA-01366,Urban Development,Karnataka,Mangaluru,5.28,98,84.34,77.71,65.05,1,2,4,31.99,97.81,69.15,68.12,Rehabilitation,387,499
LA-02229,Irrigation,Karnataka,Bengaluru,6.39,60,73.6,89.98,34.33,1,2,0,61.52,80.65,72.27,76.24,Notification,268,468
LA-00872,Industrial,Telangana,Karimnagar,5.0,56,82.35,78.57,59.51,2,2,1,76.25,65.81,80.31,64.28,Notification,387,473
LA-00384,Industrial,Rajasthan,Jaipur,9.6,77,66.29,68.73,34.03,2,3,0,26.02,94.02,66.26,61.75,Rehabilitation,202,503
LA-02010,Railway,Uttar Pradesh,Lucknow,5.0,81,97.91,50.67,69.3,2,5,0,48.18,70.19,96.9,73.23,Valuation,252,463
LA-00519,Irrigation,Tamil Nadu,Tiruchirappalli,5.0,1,73.83,39.63,65.02,0,4,0,77.97,61.88,63.17,55.52,Compensation,340,514
LA-02447,Urban Development,Madhya Pradesh,Gwalior,5.44,67,38.2,100.0,66.3,1,3,0,92.03,52.37,71.67,71.14,Rehabilitation,365,509
LA-00592,Irrigation,Maharashtra,Thane,5.22,30,100.0,73.59,74.64,0,2,2,70.94,79.81,54.51,74.03,Notification,268,458
LA-01309,Railway,Telangana,Hyderabad,10.93,96,95.16,83.11,42.32,3,3,2,35.64,76.03,64.71,62.7,Notification,452,671
LA-00898,Power,Rajasthan,Jaipur,5.0,1,94.58,55.35,44.04,0,2,0,59.14,55.12,97.65,64.39,Possession,390,485
LA-02006,Irrigation,Gujarat,Surat,14.03,17,48.38,63.52,73.19,0,2,1,27.33,71.57,46.73,57.11,Rehabilitation,288,393
