project_id,project_type,state,district,land_area_hectares,affected_families,documentation_completeness,approval_progress,compensation_progress,legal_dispute_count,pending_notifications,ownership_conflict_count,rehabilitation_progress,stakeholder_responsiveness,department_coordination_score,possession_progress,current_stage,days_elapsed,target_duration_days,delay_status
LA-01354,Highway,Madhya Pradesh,Gwalior,15.04,59,80.86,55.14,28.25,3,1,0,30.83,100.0,63.07,55.26,Compensation,293,552,1
LA-01355,Highway,Rajasthan,Kota,20.35,71,66.87,100.0,96.38,1,2,0,70.26,77.04,61.39,67.51,Possession,533,550,1
LA-01356,Highway,Telangana,Warangal,5.0,1,97.6,31.75,27.86,0,0,1,85.22,100.0,63.28,49.33,Notification,320,360,0
LA-01357,Highway,Uttar Pradesh,Prayagraj,5.0,59,81.89,64.41,49.02,0,4,1,69.47,48.3,48.3,55.69,Valuation,375,512,1
LA-01358,Irrigation,Maharashtra,Nashik,16.65,165,89.19,59.46,87.82,5,0,3,56.34,95.09,88.79,67.27,Valuation,437,730,0
LA-01359,Industrial,Maharashtra,Thane,13.23,128,39.92,85.3,32.67,2,3,4,12.72,63.96,76.26,48.65,Compensation,419,556,0
LA-01360,Power,Gujarat,Ahmedabad,33.73,150,100.0,69.34,39.73,2,5,2,20.85,50.06,44.07,56.68,Compensation,440,499,0
LA-01361,Power,Rajasthan,Ajmer,15.86,113,87.32,63.36,86.46,2,1,2,51.45,83.73,100.0,75.92,Notification,440,577,0
LA-01362,Railway,Uttar Pradesh,Kanpur,6.2,77,70.08,99.97,78.77,8,1,0,32.45,42.33,80.69,86.17,Compensation,334,654,0
LA-01363,Urban Development,Tamil Nadu,Salem,5.96,108,62.32,20.92,79.55,2,5,0,63.97,100.0,83.53,53.1,Valuation,463,535,0
LA-01364,Highway,Telangana,Nizamabad,5.0,74,52.26,76.45,65.67,1,3,0,49.66,80.37,53.54,63.39,Valuation,285,464,0
LA-01365,Irrigation,Gujarat,Vadodara,17.33,109,64.79,62.09,66.75,3,2,1,50.47,46.8,84.04,55.57,Rehabilitation,441,576,1
LA-01366,Urban Development,Karnataka,Mangaluru,5.28,98,84.34,77.71,65.05,1,2,4,31.99,97.81,69.15,68.12,Rehabilitation,387,499,1
LA-01367,Railway,Rajasthan,Ajmer,38.76,225,64.73,94.52,61.98,9,0,5,98.49,86.09,61.17,86.88,Compensation,438,730,1
LA-01368,Irrigation,Uttar Pradesh,Agra,5.0,132,67.62,64.44,75.34,2,2,4,62.42,75.63,73.34,69.36,Possession,575,553,0
LA-01369,Urban Development,Rajasthan,Jaipur,7.56,118,70.2,64.43,65.74,1,5,3,30.72,83.91,71.48,73.1,Possession,392,604,1
LA-01370,Railway,Uttar Pradesh,Agra,7.56,114,51.03,75.91,31.6,3,2,3,66.38,45.05,76.4,56.66,Compensation,513,601,1
LA-01371,Urban Development,Tamil Nadu,Salem,5.0,125,80.7,70.23,100.0,3,5,3,11.41,65.08,76.58,68.64,Notification,491,647,0
LA-01372,Power,Telangana,Warangal,14.7,90,68.2,48.1,53.06,1,3,3,61.77,38.5,63.92,35.34,Notification,685,740,1
LA-01373,Urban Development,Tamil Nadu,Tiruchirappalli,5.0,97,99.55,75.37,63.89,1,3,1,46.37,85.01,74.28,84.35,Valuation,466,537,0
LA-01374,Irrigation,Maharashtra,Thane,11.81,108,85.43,59.52,26.88,1,2,1,26.64,100.0,76.84,63.94,Rehabilitation,435,500,1
LA-01375,Railway,Uttar Pradesh,Prayagraj,5.0,19,80.3,67.45,68.19,1,5,0,58.92,74.93,81.21,73.44,Valuation,375,526,0
LA-01376,Urban Development,Karnataka,Hubballi,22.16,1,80.34,96.24,34.49,1,2,0,63.59,87.71,84.78,69.98,Rehabilitation,294,528,1
LA-01377,Power,Tamil Nadu,Chennai,5.0,151,85.62,80.14,51.2,5,4,3,47.25,86.44,100.0,62.78,Notification,558,608,1
LA-01378,Urban Development,Maharashtra,Pune,7.19,122,100.0,61.04,50.28,1,1,3,53.99,49.09,49.73,50.46,Valuation,371,494,0
LA-01379,Railway,Gujarat,Surat,8.46,71,71.25,93.23,9.87,2,0,1,50.79,83.24,45.68,41.64,Notification,370,417,0
LA-01380,Industrial,Madhya Pradesh,Indore,5.5,36,69.57,42.0,72.36,2,2,0,78.22,39.35,52.85,76.18,Notification,378,440,1
LA-01381,Urban Development,Telangana,Karimnagar,5.0,85,81.46,69.37,71.09,3,2,1,81.75,61.31,61.89,59.53,Possession,258,557,0
LA-01382,Urban Development,Karnataka,Bengaluru,7.69,155,77.14,68.2,100.0,2,0,1,61.59,35.81,97.84,76.37,Compensation,496,550,0
LA-01383,Railway,Maharashtra,Pune,5.0,19,77.01,60.84,42.9,1,2,2,50.59,88.04,65.89,69.92,Valuation,313,498,0
LA-01384,Power,Uttar Pradesh,Lucknow,5.78,97,100.0,36.19,62.33,1,3,2,100.0,60.19,52.25,64.79,Rehabilitation,267,465,0
LA-01385,Power,Gujarat,Rajkot,5.0,120,92.33,60.45,31.76,4,3,1,81.1,94.53,81.65,55.18,Possession,521,564,0
LA-01386,Power,Telangana,Nizamabad,15.31,67,53.78,94.63,35.57,0,1,1,67.91,41.86,83.66,65.12,Notification,231,459,0
LA-01387,Urban Development,Karnataka,Mangaluru,11.91,77,56.37,60.58,30.7,1,0,2,48.24,70.14,28.54,44.38,Notification,488,605,1
LA-01388,Power,Maharashtra,Nagpur,13.72,105,88.17,77.53,34.6,2,3,2,40.65,85.0,80.44,42.73,Notification,397,549,1
LA-01389,Railway,Maharashtra,Pune,14.66,48,44.92,62.8,38.98,1,4,1,18.52,31.16,60.36,33.4,Valuation,354,474,0
LA-01390,Urban Development,Telangana,Warangal,20.76,35,72.34,95.34,45.89,0,2,0,87.78,81.23,52.47,78.62,Valuation,529,519,0
LA-01391,Urban Development,Madhya Pradesh,Ujjain,8.78,123,73.76,98.76,57.4,3,4,7,42.92,58.36,70.03,77.47,Valuation,389,554,0
LA-01392,Urban Development,Telangana,Hyderabad,5.0,120,90.61,37.15,74.95,2,2,3,39.82,64.05,63.86,71.68,Possession,404,456,1
LA-01393,Irrigation,Uttar Pradesh,Varanasi,5.0,58,100.0,81.53,85.69,0,3,0,38.25,61.59,42.15,67.76,Notification,304,526,0
LA-01394,Railway,Rajasthan,Ajmer,6.59,136,66.73,59.3,97.76,6,2,0,51.44,55.59,100.0,66.85,Rehabilitation,521,642,1
LA-01395,Urban Development,Tamil Nadu,Coimbatore,6.05,71,74.23,86.92,88.87,1,3,1,37.78,61.13,79.61,69.61,Possession,279,479,0
LA-01396,Urban Development,Uttar Pradesh,Agra,5.0,65,74.51,65.13,55.58,4,2,1,24.58,50.51,87.04,59.33,Compensation,517,642,0
LA-01397,Urban Development,Tamil Nadu,Madurai,6.34,122,74.86,70.14,61.08,2,1,3,100.0,73.87,73.3,60.54,Rehabilitation,267,519,1
LA-01398,Power,Telangana,Nizamabad,19.78,118,81.45,67.07,47.73,1,8,2,81.29,92.27,34.04,62.15,Possession,464,577,0
LA-01399,Railway,Madhya Pradesh,Gwalior,5.0,183,58.8,62.32,45.66,2,1,1,57.2,84.94,71.15,55.63,Possession,467,587,0
LA-01400,Power,Karnataka,Hubballi,5.0,161,46.93,43.38,80.56,1,1,5,44.58,80.24,71.31,60.16,Rehabilitation,401,562,1
LA-01401,Industrial,Telangana,Hyderabad,5.0,125,86.44,100.0,67.96,2,2,3,75.74,76.61,98.45,87.93,Notification,524,536,0
LA-01402,Irrigation,Gujarat,Kutch,10.46,81,94.02,30.18,88.72,2,1,1,23.47,88.19,71.95,55.43,Valuation,536,616,1
LA-01403,Irrigation,Gujarat,Rajkot,7.98,73,60.95,78.92,82.61,2,6,0,39.99,69.75,88.47,73.59,Valuation,366,520,0
LA-01404,Railway,Tamil Nadu,Chennai,5.28,82,64.11,36.3,66.34,1,3,1,63.36,78.54,64.38,52.8,Compensation,299,465,0
LA-01405,Urban Development,Rajasthan,Jaipur,9.46,184,98.97,59.98,37.83,4,4,4,43.49,66.45,47.01,51.88,Notification,601,656,1
LA-01406,Industrial,Tamil Nadu,Coimbatore,10.22,71,83.25,46.78,39.01,0,0,4,67.62,57.2,69.85,64.57,Valuation,491,522,0
LA-01407,Irrigation,Tamil Nadu,Tiruchirappalli,6.21,88,71.29,57.68,59.68,3,3,1,100.0,80.69,95.84,67.14,Valuation,189,508,0
LA-01408,Railway,Karnataka,Hubballi,5.0,17,91.58,58.52,84.13,1,1,1,48.09,60.73,71.98,79.81,Notification,140,379,0
LA-01409,Urban Development,Telangana,Khammam,44.06,145,79.8,91.9,99.37,3,6,3,100.0,100.0,47.96,83.73,Valuation,277,511,0
LA-01410,Power,Maharashtra,Nagpur,5.48,91,76.18,70.19,100.0,2,2,2,72.59,75.65,56.02,69.49,Rehabilitation,446,481,1
LA-01411,Railway,Uttar Pradesh,Prayagraj,5.67,23,55.0,44.43,57.66,1,2,1,40.53,84.94,63.96,60.34,Notification,346,529,1
LA-01412,Urban Development,Karnataka,Bengaluru,5.0,34,86.51,48.7,66.42,0,4,1,21.45,72.53,77.08,66.86,Possession,265,351,0
LA-01413,Industrial,Maharashtra,Pune,5.0,29,97.22,100.0,66.01,1,4,0,63.45,49.09,13.14,80.75,Compensation,274,473,0
LA-01414,Irrigation,Telangana,Karimnagar,5.0,69,75.14,58.04,64.81,2,5,5,49.79,87.35,78.13,55.48,Notification,501,533,0
LA-01415,Railway,Gujarat,Vadodara,38.22,87,92.12,34.57,98.55,1,5,2,11.19,56.46,77.0,69.64,Notification,420,497,0
LA-01416,Irrigation,Gujarat,Rajkot,5.33,99,92.09,51.34,68.18,3,1,2,84.18,90.31,81.04,62.75,Possession,482,554,0
LA-01417,Urban Development,Rajasthan,Kota,19.76,90,80.51,73.02,51.12,1,2,1,100.0,66.55,82.63,75.47,Possession,317,482,1
LA-01418,Power,Madhya Pradesh,Bhopal,5.0,1,68.43,67.39,63.69,1,3,0,47.82,31.52,98.87,71.03,Notification,452,471,1
LA-01419,Power,Telangana,Karimnagar,5.0,127,73.05,71.58,75.43,2,4,3,62.52,51.98,32.55,65.75,Possession,296,591,1
LA-01420,Urban Development,Maharashtra,Nashik,14.51,215,81.8,31.89,16.64,2,4,4,77.53,100.0,75.56,51.88,Rehabilitation,547,563,0
LA-01421,Irrigation,Telangana,Warangal,5.0,110,71.27,86.4,72.88,0,4,5,35.94,100.0,44.94,76.09,Valuation,482,550,1
LA-01422,Irrigation,Maharashtra,Aurangabad,37.57,121,78.92,58.46,67.22,3,2,1,19.19,77.06,56.64,67.7,Possession,380,574,0
LA-01423,Power,Gujarat,Kutch,5.14,146,65.63,62.11,67.96,3,3,1,100.0,42.05,47.09,63.72,Rehabilitation,469,601,0
LA-01424,Irrigation,Maharashtra,Aurangabad,16.9,60,98.21,46.58,65.85,4,1,1,34.43,48.7,67.39,55.71,Possession,421,482,1
LA-01425,Industrial,Rajasthan,Jodhpur,9.46,98,79.55,78.75,81.01,3,3,1,70.22,87.66,49.58,72.61,Rehabilitation,495,502,0
LA-01426,Urban Development,Madhya Pradesh,Gwalior,13.44,25,97.76,71.48,22.34,1,3,2,62.03,36.6,83.95,58.48,Rehabilitation,305,338,1
LA-01427,Power,Madhya Pradesh,Ujjain,10.5,8,89.45,100.0,39.39,1,1,0,80.3,72.51,46.67,75.77,Possession,268,425,0
LA-01428,Power,Madhya Pradesh,Bhopal,5.0,9,71.04,69.72,100.0,0,3,0,43.97,88.54,32.56,72.21,Notification,388,420,0
LA-01429,Irrigation,Telangana,Nizamabad,19.51,151,70.07,75.92,65.67,1,5,2,75.83,58.17,43.55,80.59,Possession,436,592,0
LA-01430,Highway,Maharashtra,Aurangabad,16.67,64,88.69,70.42,54.15,3,3,1,76.57,81.02,52.25,71.33,Rehabilitation,310,450,0
LA-01431,Irrigation,Tamil Nadu,Coimbatore,5.0,60,83.24,80.18,61.6,2,4,0,29.07,88.26,72.84,79.5,Compensation,361,478,1
LA-01432,Irrigation,Gujarat,Rajkot,6.28,41,100.0,68.4,54.52,0,2,0,31.83,71.37,65.28,60.65,Valuation,375,459,0
LA-01433,Irrigation,Uttar Pradesh,Prayagraj,6.27,77,67.81,39.31,41.01,2,2,2,26.12,41.69,56.47,54.78,Valuation,388,409,1
LA-01434,Industrial,Gujarat,Surat,10.16,82,49.61,51.82,56.33,0,2,4,36.87,31.61,53.88,56.24,Valuation,291,483,1
LA-01435,Power,Tamil Nadu,Coimbatore,5.0,87,85.11,46.46,63.15,2,3,2,60.31,57.74,70.62,58.51,Notification,423,533,0
LA-01436,Highway,Gujarat,Surat,5.0,53,91.26,98.6,72.83,0,4,1,90.84,67.28,33.11,94.59,Possession,354,462,0
LA-01437,Railway,Karnataka,Bengaluru,5.0,1,72.46,94.57,57.24,0,1,0,17.39,54.57,83.1,62.12,Compensation,367,464,0
LA-01438,Power,Maharashtra,Nagpur,7.81,84,90.51,38.25,55.66,1,3,2,53.51,47.65,29.2,59.84,Rehabilitation,356,449,1
LA-01439,Industrial,Gujarat,Rajkot,9.65,92,76.99,87.21,58.35,2,1,2,93.4,86.32,38.51,75.67,Valuation,445,502,1
LA-01440,Power,Madhya Pradesh,Bhopal,5.0,74,62.84,80.31,90.51,3,2,5,54.15,79.63,36.22,51.48,Possession,399,635,1
LA-01441,Urban Development,Karnataka,Mangaluru,6.65,35,67.7,39.5,77.8,0,4,1,77.47,59.03,45.17,60.6,Rehabilitation,513,567,0
LA-01442,Urban Development,Rajasthan,Jaipur,16.38,63,80.54,90.48,79.27,0,2,1,31.7,60.57,14.32,70.51,Rehabilitation,354,410,0
LA-01443,Urban Development,Gujarat,Rajkot,5.2,90,84.71,41.17,61.38,1,5,2,44.87,48.51,87.61,60.72,Valuation,452,517,0
LA-01444,Highway,Karnataka,Mysuru,7.03,57,91.01,72.02,100.0,0,2,1,62.35,37.44,100.0,84.97,Possession,326,543,0
LA-01445,Irrigation,Gujarat,Vadodara,8.34,107,85.1,75.09,88.36,3,5,1,63.76,56.02,84.55,78.16,Notification,304,510,0
LA-01446,Highway,Telangana,Nizamabad,5.0,126,67.02,40.18,89.41,0,0,3,68.81,92.55,77.34,65.09,Compensation,502,524,0
LA-01447,Highway,Gujarat,Rajkot,17.35,84,99.18,52.21,43.19,1,7,0,70.29,67.55,86.13,59.22,Rehabilitation,358,430,0
LA-01448,Railway,Telangana,Khammam,27.27,110,52.18,57.4,57.82,5,1,3,39.54,72.97,78.92,51.25,Notification,378,586,0
LA-01449,Irrigation,Uttar Pradesh,Prayagraj,8.51,82,81.12,43.29,82.0,0,5,2,57.62,83.5,61.59,52.57,Possession,615,566,1
LA-01450,Highway,Rajasthan,Jodhpur,11.54,78,88.47,62.57,74.54,2,0,0,61.62,59.36,77.07,60.85,Possession,308,393,0
LA-01451,Industrial,Gujarat,Ahmedabad,14.19,119,77.9,90.53,81.46,5,5,4,56.1,83.21,67.22,86.69,Valuation,407,547,1
LA-01452,Urban Development,Karnataka,Hubballi,20.95,98,67.43,84.54,52.51,4,1,2,91.16,49.38,75.02,82.57,Rehabilitation,462,575,0
LA-01453,Industrial,Rajasthan,Jaipur,6.71,47,71.36,70.53,10.01,3,2,0,68.64,76.0,82.99,55.08,Compensation,383,518,0
LA-01454,Power,Tamil Nadu,Madurai,7.27,9,85.44,44.48,100.0,0,3,0,37.51,67.99,67.8,71.84,Compensation,342,554,0
LA-01455,Railway,Karnataka,Bengaluru,15.78,59,72.17,62.71,29.87,1,2,2,53.86,57.63,87.23,42.94,Compensation,426,499,1
LA-01456,Industrial,Gujarat,Kutch,6.45,107,82.64,93.18,57.14,3,1,2,66.17,74.88,97.34,87.03,Compensation,226,534,0
LA-01457,Railway,Rajasthan,Kota,5.0,125,82.85,48.7,42.78,5,2,0,100.0,82.52,67.42,59.07,Rehabilitation,253,556,0
LA-01458,Power,Rajasthan,Jaipur,32.68,192,48.32,93.51,41.32,5,5,5,33.54,100.0,46.13,57.45,Rehabilitation,468,685,1
LA-01459,Urban Development,Madhya Pradesh,Gwalior,13.99,67,83.2,72.22,43.4,4,4,3,37.76,62.72,61.37,48.01,Valuation,587,618,1
LA-01460,Urban Development,Rajasthan,Udaipur,8.53,84,64.67,75.32,58.65,2,3,2,44.23,70.31,50.16,61.59,Compensation,405,465,0
LA-01461,Urban Development,Tamil Nadu,Salem,13.63,135,77.61,87.66,51.11,1,1,3,53.82,100.0,78.37,66.56,Possession,419,542,0
LA-01462,Railway,Madhya Pradesh,Bhopal,6.51,58,72.04,77.99,100.0,2,2,0,20.66,100.0,62.75,64.72,Possession,483,488,0
LA-01463,Urban Development,Madhya Pradesh,Bhopal,17.89,129,73.82,31.65,66.09,4,3,2,43.38,69.44,97.72,68.42,Compensation,391,549,1
LA-01464,Power,Rajasthan,Udaipur,10.42,56,77.45,96.33,45.76,1,4,1,49.26,61.85,68.77,71.35,Valuation,514,495,1
LA-01465,Power,Rajasthan,Kota,5.81,137,81.52,60.29,84.65,3,2,2,52.36,70.91,97.27,67.61,Notification,357,667,0
LA-01466,Urban Development,Maharashtra,Nashik,5.0,52,51.29,87.49,66.58,1,3,1,50.54,57.18,71.3,55.22,Compensation,299,584,1
LA-01467,Railway,Gujarat,Rajkot,6.47,109,100.0,65.42,41.01,4,3,0,60.86,81.9,100.0,69.12,Rehabilitation,361,493,1
LA-01468,Industrial,Karnataka,Belagavi,6.31,113,35.65,86.59,64.2,2,4,3,53.69,65.54,78.72,73.05,Compensation,520,492,1
LA-01469,Railway,Madhya Pradesh,Indore,5.0,48,86.08,88.02,92.07,2,2,0,55.38,95.09,63.29,56.7,Valuation,140,346,0
LA-01470,Railway,Gujarat,Kutch,11.25,73,58.63,49.86,55.15,3,5,3,33.04,43.87,85.11,53.01,Possession,337,533,1
LA-01471,Irrigation,Madhya Pradesh,Ujjain,5.0,77,84.84,88.23,54.42,2,1,2,76.71,46.4,77.6,65.34,Valuation,263,594,0
LA-01472,Railway,Gujarat,Rajkot,5.0,1,74.77,100.0,61.24,0,1,0,36.04,32.29,62.26,68.21,Notification,305,381,0
LA-01473,Power,Uttar Pradesh,Kanpur,10.03,127,100.0,80.01,68.98,4,5,0,19.43,74.19,77.12,71.09,Possession,376,576,0
LA-01474,Urban Development,Uttar Pradesh,Agra,5.0,34,70.9,64.43,100.0,1,5,0,52.12,100.0,92.59,69.9,Valuation,133,372,0
LA-01475,Industrial,Uttar Pradesh,Varanasi,5.0,53,60.08,37.81,100.0,2,1,0,43.59,70.9,55.38,50.34,Valuation,503,505,1
LA-01476,Railway,Madhya Pradesh,Bhopal,24.64,18,83.07,60.63,58.59,1,3,0,32.64,91.9,81.29,63.04,Notification,352,430,0
LA-01477,Industrial,Gujarat,Rajkot,5.42,24,83.4,74.05,64.05,1,3,0,62.42,64.05,77.91,77.21,Rehabilitation,271,427,1
LA-01478,Railway,Madhya Pradesh,Bhopal,9.29,66,82.6,52.99,58.76,1,1,1,0.0,55.42,72.19,55.85,Notification,454,446,1
LA-01479,Railway,Uttar Pradesh,Prayagraj,6.91,10,87.13,65.52,18.68,1,7,0,27.03,67.32,79.56,53.07,Rehabilitation,189,349,1
LA-01480,Power,Tamil Nadu,Salem,10.2,90,63.76,88.57,52.77,1,1,2,40.21,65.74,57.97,58.43,Valuation,360,572,0
LA-01481,Industrial,Telangana,Hyderabad,6.47,131,100.0,46.77,48.56,3,3,5,75.23,31.16,91.78,63.68,Possession,352,535,1
LA-01482,Power,Telangana,Nizamabad,5.0,146,74.22,83.43,98.77,3,2,1,37.16,83.18,100.0,90.0,Rehabilitation,558,565,0
LA-01483,Urban Development,Gujarat,Kutch,5.0,108,42.55,90.55,27.74,1,3,2,89.4,71.08,57.47,55.07,Notification,301,428,0
LA-01484,Industrial,Uttar Pradesh,Lucknow,31.57,107,85.98,100.0,75.58,2,3,3,34.03,53.64,66.2,85.36,Valuation,411,478,1
LA-01485,Urban Development,Telangana,Hyderabad,5.25,43,69.21,82.67,21.8,1,1,2,15.35,43.36,82.22,45.11,Possession,305,421,1
LA-01486,Industrial,Gujarat,Surat,9.3,111,56.81,100.0,68.74,1,3,2,42.52,74.83,87.63,86.31,Compensation,284,537,1
LA-01487,Industrial,Telangana,Nizamabad,9.37,6,37.32,62.31,73.21,1,2,0,98.16,67.2,62.08,68.54,Compensation,478,487,0
LA-01488,Industrial,Rajasthan,Udaipur,5.0,35,80.21,78.13,68.62,1,3,2,57.44,43.17,72.48,67.46,Compensation,354,505,1
LA-01489,Urban Development,Gujarat,Kutch,5.0,121,78.17,58.82,99.21,3,4,1,58.35,38.53,47.89,62.22,Valuation,254,532,0
LA-01490,Industrial,Uttar Pradesh,Lucknow,5.0,158,97.8,63.58,67.98,5,2,3,63.65,100.0,64.53,72.35,Possession,402,686,0
LA-01491,Highway,Rajasthan,Ajmer,19.23,89,100.0,100.0,20.35,2,3,6,35.28,23.35,55.43,72.06,Possession,477,465,1
LA-01492,Railway,Telangana,Karimnagar,5.0,94,99.54,37.51,62.03,1,4,1,88.49,86.22,83.46,81.51,Compensation,535,599,0
LA-01493,Industrial,Gujarat,Surat,5.64,35,73.16,71.29,70.38,0,2,0,83.37,66.77,66.33,68.92,Rehabilitation,249,511,0
LA-01494,Urban Development,Madhya Pradesh,Gwalior,7.62,34,58.19,100.0,77.83,1,4,1,85.95,80.08,100.0,87.4,Notification,211,453,0
LA-01495,Irrigation,Tamil Nadu,Coimbatore,8.18,136,57.33,100.0,49.75,3,1,0,74.14,75.93,72.49,69.17,Notification,571,654,0
LA-01496,Highway,Maharashtra,Aurangabad,25.84,89,51.94,73.11,88.08,1,1,3,41.59,54.64,77.51,77.75,Compensation,364,507,0
LA-01497,Highway,Telangana,Khammam,5.0,103,92.27,64.25,76.3,3,2,2,82.69,33.05,53.63,91.45,Possession,299,562,0
LA-01498,Railway,Telangana,Khammam,5.0,78,78.41,43.72,81.28,2,4,1,70.77,68.38,65.53,74.25,Rehabilitation,358,539,0
LA-01499,Highway,Rajasthan,Kota,5.0,127,89.66,69.86,47.77,1,7,6,46.05,62.78,85.09,75.22,Possession,302,493,0
LA-01500,Power,Rajasthan,Jodhpur,32.3,108,88.01,100.0,70.68,4,2,3,27.44,64.26,58.93,61.31,Valuation,453,585,1
LA-01501,Railway,Gujarat,Vadodara,5.0,157,88.7,53.67,50.52,7,0,2,9.39,79.89,53.64,55.89,Compensation,434,565,0
LA-01502,Irrigation,Uttar Pradesh,Agra,12.33,65,85.99,67.77,62.39,2,1,0,69.55,47.34,81.75,73.97,Valuation,489,517,0
LA-01503,Highway,Rajasthan,Jodhpur,26.86,127,60.11,87.86,39.64,3,2,2,66.45,50.87,59.68,66.99,Notification,514,575,1
LA-01504,Urban Development,Karnataka,Bengaluru,14.37,151,79.91,54.96,52.3,2,4,1,55.12,73.57,91.51,64.49,Rehabilitation,401,547,0
LA-01505,Industrial,Uttar Pradesh,Prayagraj,5.0,55,96.11,35.69,100.0,1,3,0,69.84,67.46,57.78,67.98,Notification,438,544,1
LA-01506,Urban Development,Uttar Pradesh,Kanpur,5.0,34,84.76,94.7,20.14,1,2,1,50.13,28.81,70.53,73.0,Valuation,283,498,1
LA-01507,Urban Development,Uttar Pradesh,Varanasi,5.32,17,83.88,43.22,80.36,1,3,0,70.65,49.55,69.41,67.45,Rehabilitation,213,372,1
LA-01508,Industrial,Maharashtra,Thane,13.1,80,73.41,61.56,63.75,0,4,1,53.51,78.34,68.12,62.14,Possession,463,494,1
LA-01509,Highway,Madhya Pradesh,Ujjain,5.0,11,59.34,85.16,57.29,1,2,0,100.0,79.06,91.57,63.39,Compensation,280,452,0
LA-01510,Urban Development,Madhya Pradesh,Indore,21.29,33,69.83,62.26,52.13,1,1,0,81.86,76.09,54.76,72.37,Valuation,289,456,0
LA-01511,Railway,Gujarat,Rajkot,14.56,145,40.61,53.33,39.41,5,0,3,73.41,72.03,84.23,64.56,Notification,551,568,1
LA-01512,Railway,Gujarat,Kutch,7.35,92,65.19,63.64,28.71,2,3,0,37.38,60.26,89.52,52.54,Possession,428,466,0
LA-01513,Irrigation,Tamil Nadu,Chennai,7.57,93,99.11,85.73,49.02,3,2,1,32.52,99.01,74.08,71.67,Notification,271,517,1
LA-01514,Highway,Telangana,Warangal,6.84,130,55.64,57.96,59.61,1,1,1,84.14,57.47,66.15,59.52,Valuation,311,542,0
LA-01515,Power,Karnataka,Mangaluru,14.05,121,70.01,37.01,22.13,1,1,1,57.14,81.1,15.48,41.99,Possession,578,515,1
LA-01516,Urban Development,Rajasthan,Udaipur,5.0,95,100.0,71.08,37.3,3,1,4,38.88,51.03,72.64,35.76,Possession,651,597,1
LA-01517,Irrigation,Gujarat,Ahmedabad,5.0,88,100.0,22.15,56.49,1,2,4,66.28,76.89,68.76,56.95,Compensation,476,570,0
LA-01518,Irrigation,Tamil Nadu,Salem,5.0,109,83.25,36.51,35.09,3,1,2,59.05,58.05,69.26,60.8,Notification,549,639,1
LA-01519,Industrial,Maharashtra,Nagpur,5.0,128,84.11,65.42,62.28,1,4,0,66.19,64.77,55.73,66.73,Rehabilitation,434,529,0
LA-01520,Railway,Maharashtra,Nagpur,5.94,108,65.19,80.16,66.49,5,3,2,58.61,43.17,17.86,64.79,Compensation,505,574,0
LA-01521,Urban Development,Telangana,Khammam,5.0,109,77.39,51.53,81.84,1,1,2,71.0,42.9,63.42,69.85,Valuation,366,545,1
LA-01522,Power,Madhya Pradesh,Ujjain,20.6,129,91.17,61.39,45.06,5,3,4,34.64,65.27,88.98,42.64,Notification,363,600,0
LA-01523,Highway,Maharashtra,Aurangabad,12.6,101,66.51,67.71,39.39,1,1,0,57.15,37.0,75.93,59.83,Possession,288,590,0
LA-01524,Power,Karnataka,Belagavi,11.29,22,87.85,87.92,43.11,0,4,1,54.33,71.73,51.14,64.83,Possession,382,484,1
LA-01525,Irrigation,Karnataka,Mangaluru,5.0,82,97.67,93.46,84.62,2,1,1,66.81,32.26,81.26,86.3,Possession,418,581,0
LA-01526,Urban Development,Tamil Nadu,Coimbatore,24.99,48,87.55,64.73,51.38,0,3,0,42.64,84.6,68.01,68.67,Possession,387,533,0
LA-01527,Urban Development,Uttar Pradesh,Prayagraj,11.85,1,57.82,100.0,59.9,0,0,2,83.42,76.57,78.21,74.52,Rehabilitation,263,500,0
LA-01528,Industrial,Rajasthan,Ajmer,23.48,19,68.72,56.69,64.91,2,3,0,59.5,70.67,50.53,69.11,Valuation,321,553,0
LA-01529,Power,Karnataka,Mysuru,12.86,99,67.77,51.68,57.1,6,2,1,44.77,47.74,76.37,53.76,Notification,660,694,0
LA-01530,Highway,Gujarat,Vadodara,8.12,123,71.93,40.67,64.46,1,4,2,23.86,83.83,83.99,64.97,Notification,472,487,0
LA-01531,Power,Madhya Pradesh,Ujjain,8.35,120,80.19,71.77,74.27,4,1,1,23.84,100.0,76.95,69.66,Rehabilitation,272,514,1
LA-01532,Industrial,Gujarat,Rajkot,5.0,64,100.0,90.58,72.49,2,4,0,48.79,86.24,52.68,87.0,Compensation,214,431,0
LA-01533,Urban Development,Madhya Pradesh,Indore,5.0,150,100.0,83.48,73.71,5,5,2,44.9,76.36,64.87,79.36,Valuation,366,603,1
LA-01534,Power,Karnataka,Hubballi,12.16,144,74.28,65.44,78.72,1,2,6,82.56,66.22,100.0,85.83,Notification,309,536,0
LA-01535,Irrigation,Karnataka,Mangaluru,5.0,57,72.06,51.25,40.83,0,0,0,67.65,71.45,45.5,37.2,Possession,406,450,0
LA-01536,Irrigation,Gujarat,Ahmedabad,5.0,75,56.31,18.99,52.43,0,2,2,22.48,71.43,67.43,51.67,Compensation,517,402,1
LA-01537,Irrigation,Telangana,Khammam,8.56,44,85.61,72.92,57.3,1,2,0,31.0,51.1,84.22,69.27,Possession,449,532,0
